purchase_order_id,supplier_id,product_id,order_date,expected_delivery_date,actual_delivery_date,quantity_ordered,purchase_order_status,unit_cost
2572,209,484,2026-06-03,2026-07-04,2026-07-12,600,Received,133.54
2573,175,192,2020-10-05,2020-11-12,2020-11-16,481,Received,51.69
2574,210,914,2017-11-10,2017-11-30,2017-12-06,506,Received,39.26
2575,80,647,2017-03-31,2017-04-28,2017-05-02,1416,Received,95.56
2576,243,873,2020-05-15,2020-06-17,2020-06-26,271,Received,78.53
2577,158,791,2023-11-06,2023-11-26,2023-11-26,2206,Received,23.6
2578,127,695,2017-07-25,2017-08-23,2017-08-26,1069,Received,47.85
2579,75,1928,2019-09-03,2019-10-01,2019-10-05,3051,Received,76.22
2580,80,1065,2025-05-08,2025-06-12,NULL,1257,Pending,77.19
2581,99,512,2017-11-28,2018-01-07,NULL,314,Pending,49.26
2582,39,928,2024-04-10,2024-05-25,2024-05-27,341,Received,87.74
2583,39,1388,2024-01-27,2024-03-01,2024-03-05,979,Received,15.27
2584,120,871,2017-11-14,2017-12-03,2017-12-06,484,Delayed,62.23
2585,181,308,2026-06-21,2026-07-13,NULL,348,Ordered,54.6
2586,5,581,2017-12-19,2018-01-12,2018-01-22,819,Received,32.13
2587,232,817,2021-11-04,2021-12-15,2021-12-22,1097,Received,129.35
2588,217,1136,2016-08-15,2016-09-06,NULL,3771,Ordered,118.15
2589,228,506,2023-01-15,2023-01-29,2023-02-01,837,Received,45.35
2590,113,710,2020-12-09,2021-01-09,2021-01-15,1859,Received,150.54
2591,80,647,2023-10-07,2023-10-30,2023-11-06,1357,Received,92.15
2592,106,727,2022-10-27,2022-12-03,2022-12-04,315,Received,61.13
2593,114,1853,2018-01-19,2018-02-23,2018-03-03,377,Delayed,104.34
2594,89,1875,2020-08-27,2020-09-20,2020-09-30,750,Received,59.6
2595,48,1418,2023-05-29,2023-07-08,2023-07-12,105,Received,41.86
2596,232,518,2025-02-20,2025-03-25,NULL,292,Ordered,229.38
2597,107,1745,2017-05-28,2017-07-10,2017-07-07,2634,Received,25.83
2598,206,1844,2017-07-17,2017-08-10,2017-08-17,331,Received,52.37
2599,54,1481,2024-01-24,2024-02-29,2024-02-29,940,Received,30.85
2600,99,1551,2022-06-08,2022-07-19,2022-07-20,885,Received,116.39
2601,31,140,2020-05-18,2020-06-26,2020-07-01,1450,Delayed,70.59
2602,183,1450,2026-03-04,2026-03-30,2026-03-29,321,Received,47.78
2603,47,1238,2019-09-07,2019-10-08,2019-10-14,916,Received,98.0
2604,180,459,2017-12-08,2018-01-15,2018-01-24,1338,Received,29.47
2605,229,412,2019-04-23,2019-05-24,2019-06-01,1469,Delayed,221.05
2606,209,1872,2017-05-19,2017-07-02,2017-06-29,543,Received,199.43
2607,160,1118,2022-01-27,2022-02-15,2022-02-21,437,Delayed,190.21
2608,126,1588,2022-07-16,2022-08-29,NULL,206,Pending,22.31
2609,210,1149,2022-08-13,2022-09-04,2022-09-08,583,Received,105.03
2610,183,1509,2024-04-30,2024-06-03,2024-06-12,673,Received,95.35
2611,50,515,2023-06-12,2023-07-21,2023-07-24,3408,Received,22.6
2612,208,348,2025-01-07,2025-02-09,NULL,1140,Pending,28.79
2613,29,47,2023-02-15,2023-03-14,2023-03-21,785,Delayed,35.89
2614,66,1203,2019-07-22,2019-09-01,2019-09-05,356,Received,44.67
2615,127,361,2021-09-19,2021-10-10,2021-10-13,464,Received,86.95
2616,224,1777,2021-08-20,2021-09-04,NULL,2944,Pending,25.91
2617,241,1105,2024-01-07,2024-02-12,NULL,1246,Ordered,202.07
2618,182,722,2019-06-30,2019-07-26,2019-07-25,121,Received,33.77
2619,18,1945,2017-01-31,2017-02-26,2017-03-03,1300,Received,79.63
2620,213,1344,2025-07-09,2025-08-11,2025-08-13,2259,Received,10.23
2621,163,1682,2026-02-01,2026-02-15,2026-02-12,1414,Received,108.77
2622,197,235,2021-06-27,2021-08-10,2021-08-18,380,Received,72.92
2623,111,1419,2017-08-31,2017-09-17,2017-09-27,1064,Delayed,21.2
2624,115,184,2021-07-14,2021-08-26,2021-08-30,1426,Received,26.46
2625,237,293,2022-06-24,2022-07-14,2022-07-11,413,Received,141.0
2626,125,1835,2021-10-27,2021-11-21,NULL,959,Pending,205.01
2627,131,242,2026-04-26,2026-05-17,2026-05-24,743,Received,191.24
2628,177,167,2026-05-30,2026-06-19,NULL,497,Pending,236.64
2629,24,193,2025-11-17,2025-12-02,2025-12-09,748,Received,181.31
2630,55,1795,2017-11-10,2017-12-04,2017-12-10,850,Delayed,240.05
2631,13,386,2025-02-23,2025-03-09,2025-03-12,783,Delayed,111.86
2632,43,879,2022-03-23,2022-04-09,2022-04-19,804,Received,14.46
2633,69,323,2020-03-11,2020-04-11,2020-04-15,723,Received,94.03
2634,205,92,2023-05-15,2023-06-10,NULL,1401,Ordered,27.48
2635,53,788,2024-03-02,2024-03-16,2024-03-21,1598,Received,30.99
2636,94,1104,2026-01-31,2026-03-15,2026-03-23,574,Received,96.13
2637,160,970,2024-03-30,2024-04-18,2024-04-16,276,Received,39.45
2638,86,872,2016-09-14,2016-10-09,2016-10-16,885,Received,99.76
2639,172,1654,2017-03-19,2017-04-12,NULL,3568,Ordered,58.57
2640,140,1232,2019-02-28,2019-04-12,2019-04-20,1460,Received,18.57
2641,94,1653,2016-12-08,2017-01-03,NULL,417,Ordered,106.65
2642,88,1631,2017-02-21,2017-03-10,2017-03-11,243,Received,105.19
2643,133,657,2024-06-07,2024-07-11,2024-07-21,304,Received,55.41
2644,215,1997,2021-08-09,2021-09-03,2021-09-04,370,Delayed,120.41
2645,121,1607,2022-10-29,2022-11-17,2022-11-23,4784,Received,141.75
2646,212,645,2021-07-20,2021-08-31,NULL,449,Pending,39.79
2647,8,1783,2020-09-10,2020-09-26,2020-10-02,1201,Delayed,30.7
2648,132,1182,2023-07-23,2023-08-19,NULL,1423,Cancelled,65.26
2649,199,1470,2017-05-13,2017-06-14,2017-06-22,664,Received,78.0
2650,14,1227,2021-11-27,2021-12-28,2022-01-06,323,Received,62.92
2651,236,1403,2022-09-13,2022-10-26,2022-10-24,2785,Received,26.01
2652,175,102,2019-04-25,2019-05-20,2019-05-24,481,Received,30.25
2653,45,1662,2019-08-22,2019-09-29,NULL,760,Ordered,228.66
2654,25,179,2021-08-26,2021-09-15,2021-09-25,1800,Received,74.72
2655,211,898,2018-07-28,2018-09-06,2018-09-08,305,Received,52.44
2656,155,1986,2024-08-14,2024-09-08,2024-09-09,1219,Delayed,90.84
2657,247,1598,2021-11-26,2021-12-21,NULL,1362,Ordered,95.37
2658,83,1476,2020-06-12,2020-07-25,2020-08-02,917,Received,27.53
2659,220,1096,2022-11-19,2023-01-02,NULL,482,Pending,83.65
2660,17,1154,2024-11-19,2024-12-24,2024-12-27,998,Received,51.92
2661,52,324,2023-05-08,2023-06-05,NULL,619,Ordered,60.7
2662,147,1862,2017-03-14,2017-04-03,2017-04-12,691,Received,104.64
2663,62,38,2023-07-12,2023-08-20,2023-08-19,1431,Received,11.95
2664,155,1641,2023-11-03,2023-11-29,2023-12-05,366,Delayed,102.52
2665,176,603,2025-01-02,2025-02-06,NULL,192,Ordered,98.22
2666,61,1807,2017-02-12,2017-03-17,NULL,454,Ordered,84.12
2667,96,923,2017-05-26,2017-07-08,2017-07-12,402,Received,190.83
2668,228,777,2020-11-19,2020-12-15,NULL,182,Pending,40.08
2669,59,1557,2021-01-27,2021-02-21,2021-02-21,841,Received,26.51
2670,219,679,2022-08-18,2022-09-16,2022-09-21,1732,Received,18.31
2671,190,1942,2019-08-19,2019-09-02,2019-09-04,1226,Received,51.51
2672,17,972,2023-12-16,2024-01-24,NULL,784,Ordered,70.41
2673,19,920,2023-12-12,2024-01-19,NULL,1284,Pending,53.76
2674,118,173,2017-09-25,2017-11-02,2017-11-11,3775,Received,153.37
2675,132,618,2023-08-14,2023-09-17,NULL,969,Pending,31.05
2676,4,1515,2023-07-22,2023-08-30,2023-09-01,858,Received,30.5
2677,204,191,2018-03-06,2018-03-21,2018-03-27,340,Received,48.62
2678,5,1824,2026-01-26,2026-03-04,2026-03-09,3761,Received,53.96
2679,200,1325,2021-10-08,2021-10-26,2021-10-25,190,Received,17.47
2680,87,1408,2024-05-15,2024-06-11,2024-06-09,1439,Received,89.07
2681,176,881,2023-09-30,2023-10-25,2023-10-26,791,Received,84.1
2682,222,1183,2018-03-17,2018-04-30,2018-05-03,915,Received,145.79
2683,189,1248,2017-10-22,2017-11-11,2017-11-09,1330,Received,126.65
2684,210,1635,2024-05-08,2024-06-16,NULL,426,Pending,54.9
2685,228,896,2019-03-24,2019-04-15,2019-04-18,111,Received,103.89
2686,196,142,2025-05-28,2025-07-12,NULL,965,Ordered,55.19
2687,144,1099,2024-04-03,2024-04-20,2024-04-21,337,Received,99.16
2688,212,501,2016-10-31,2016-12-12,2016-12-21,786,Received,71.05
2689,14,1076,2024-08-11,2024-09-17,2024-09-16,644,Received,11.86
2690,238,1239,2019-04-05,2019-05-13,NULL,228,Pending,43.0
2691,175,1312,2017-03-06,2017-04-10,2017-04-18,302,Delayed,64.81
2692,122,94,2023-08-31,2023-10-13,2023-10-17,224,Received,84.45
2693,110,1600,2022-04-22,2022-06-06,2022-06-03,1712,Received,25.18
2694,156,289,2017-04-23,2017-05-23,2017-05-30,692,Received,74.72
2695,250,66,2021-02-02,2021-03-05,2021-03-07,1014,Received,81.34
2696,31,140,2020-02-21,2020-03-26,2020-03-23,831,Received,70.97
2697,209,484,2021-07-15,2021-07-31,2021-08-03,272,Received,129.75
2698,177,18,2022-03-17,2022-04-06,2022-04-05,982,Received,135.28
2699,184,478,2020-03-20,2020-04-20,2020-04-24,1199,Received,31.32
2700,35,436,2019-02-02,2019-03-17,2019-03-19,400,Received,51.91
2701,232,354,2017-07-26,2017-08-15,2017-08-23,1404,Received,196.42
2702,21,1365,2022-04-12,2022-05-15,2022-05-12,626,Received,90.09
2703,71,1712,2023-10-08,2023-10-27,NULL,338,Pending,36.23
2704,60,578,2018-10-28,2018-11-23,2018-11-24,2408,Received,26.35
2705,220,1037,2021-08-17,2021-09-15,NULL,687,Ordered,94.61
2706,193,1801,2016-12-23,2017-02-05,2017-02-08,480,Received,239.3
2707,223,344,2025-03-03,2025-04-03,2025-03-31,471,Received,32.14
2708,73,1894,2018-12-26,2019-01-27,2019-01-30,1897,Received,44.73
2709,34,134,2021-04-04,2021-04-26,2021-04-30,3106,Received,89.0
2710,52,1285,2020-05-15,2020-06-04,2020-06-01,326,Received,38.24
2711,162,342,2018-01-15,2018-02-02,2018-02-10,1043,Received,212.02
2712,246,834,2025-11-07,2025-12-17,2025-12-19,1074,Received,112.6
2713,196,1903,2025-02-11,2025-02-25,2025-02-27,1010,Received,76.07
2714,223,642,2022-01-25,2022-02-17,2022-02-25,1190,Received,25.85
2715,222,382,2025-09-05,2025-09-29,NULL,166,Ordered,150.35
2716,71,1466,2023-12-12,2023-12-31,2024-01-05,270,Received,68.73
2717,128,575,2020-09-24,2020-10-21,NULL,722,Ordered,38.82
2718,75,1001,2019-10-04,2019-11-05,NULL,4328,Ordered,88.66
2719,212,1089,2020-09-13,2020-09-28,2020-10-04,820,Received,40.7
2720,98,1993,2023-09-29,2023-11-09,2023-11-18,681,Received,75.47
2721,153,470,2019-04-02,2019-05-17,NULL,4903,Cancelled,33.99
2722,175,1891,2017-04-26,2017-05-18,2017-05-28,505,Received,96.27
2723,229,1108,2020-04-07,2020-05-04,2020-05-02,465,Received,30.7
2724,39,651,2021-07-23,2021-08-16,NULL,510,Ordered,110.53
2725,149,1849,2025-07-23,2025-09-01,2025-09-01,2654,Received,42.35
2726,160,1160,2018-05-02,2018-06-02,2018-06-04,1460,Received,91.11
2727,192,1115,2024-08-01,2024-09-04,2024-09-09,927,Received,60.74
2728,147,211,2026-05-10,2026-06-24,NULL,560,Ordered,83.64
2729,55,532,2026-01-30,2026-02-23,2026-02-22,106,Delayed,104.48
2730,138,1575,2017-03-24,2017-04-28,NULL,799,Ordered,109.03
2731,230,1890,2021-03-10,2021-03-30,2021-04-06,956,Received,12.31
2732,141,863,2019-05-13,2019-06-22,2019-06-19,383,Received,78.4
2733,77,1492,2024-12-27,2025-01-15,2025-01-23,146,Received,69.85
2734,110,1600,2019-10-24,2019-11-27,2019-11-26,2132,Received,24.41
2735,157,1838,2022-01-26,2022-02-14,2022-02-11,3689,Delayed,149.84
2736,115,184,2016-08-14,2016-09-09,NULL,855,Pending,24.94
2737,220,1406,2018-07-19,2018-08-17,2018-08-25,430,Received,63.26
2738,153,470,2022-03-06,2022-03-28,2022-03-25,4277,Received,33.41
2739,11,65,2019-07-31,2019-09-12,2019-09-18,1190,Received,11.37
2740,12,985,2022-10-07,2022-11-01,2022-11-06,3213,Delayed,23.37
2741,188,319,2021-03-06,2021-03-30,2021-04-07,114,Received,247.51
2742,87,99,2022-06-16,2022-07-02,NULL,1164,Ordered,30.64
2743,49,22,2021-06-22,2021-08-05,NULL,954,Pending,31.47
2744,43,1950,2024-04-07,2024-05-07,NULL,2686,Pending,6.18
2745,171,1595,2018-06-29,2018-07-14,2018-07-24,699,Received,100.99
2746,66,3,2025-07-18,2025-08-26,NULL,140,Pending,67.07
2747,4,1263,2024-02-23,2024-03-31,2024-04-05,550,Received,38.92
2748,16,1636,2018-12-28,2019-02-07,NULL,637,Ordered,15.64
2749,106,1711,2016-08-08,2016-08-29,NULL,772,Ordered,42.9
2750,41,1564,2020-08-21,2020-09-25,2020-09-25,2221,Received,145.54
2751,1,1781,2018-11-14,2018-12-14,2018-12-21,569,Received,95.03
2752,243,1094,2020-01-02,2020-02-16,NULL,801,Ordered,128.95
2753,28,1191,2024-12-07,2025-01-08,NULL,2044,Ordered,9.7
2754,164,1522,2025-04-24,2025-05-24,2025-05-30,243,Received,16.25
2755,131,731,2026-01-18,2026-02-10,2026-02-07,859,Received,68.9
2756,133,657,2016-07-21,2016-08-27,NULL,833,Ordered,56.08
2757,204,893,2023-02-11,2023-03-07,2023-03-08,550,Received,26.88
2758,188,1053,2025-01-11,2025-02-12,2025-02-21,400,Received,133.3
2759,139,1828,2023-10-24,2023-11-25,NULL,566,Pending,83.48
2760,39,1272,2017-07-30,2017-08-14,NULL,251,Pending,45.18
2761,161,1185,2021-11-02,2021-11-16,2021-11-24,2316,Received,37.8
2762,214,1359,2018-12-03,2019-01-11,2019-01-10,759,Received,67.17
2763,166,1859,2021-06-17,2021-07-10,2021-07-15,866,Received,45.57
2764,69,1556,2017-02-19,2017-03-29,NULL,273,Pending,78.05
2765,170,465,2026-07-05,2026-08-18,2026-08-21,232,Received,18.38
2766,47,1693,2023-08-28,2023-10-02,2023-10-02,384,Received,51.93
2767,92,1497,2017-06-20,2017-07-11,2017-07-13,1266,Received,107.94
2768,220,1096,2025-10-02,2025-10-16,NULL,901,Pending,88.74
2769,47,580,2025-07-06,2025-08-03,NULL,133,Ordered,46.83
2770,7,1174,2021-09-26,2021-11-04,2021-11-06,655,Received,39.26
2771,207,375,2023-07-20,2023-08-08,2023-08-05,4783,Delayed,26.3
2772,155,792,2020-04-06,2020-05-05,2020-05-14,1432,Received,81.93
2773,194,130,2026-04-15,2026-05-14,2026-05-22,182,Received,218.78
2774,86,247,2017-05-22,2017-06-22,2017-06-20,850,Received,76.88
2775,187,781,2017-06-30,2017-07-18,2017-07-17,224,Delayed,53.9
2776,18,46,2017-11-15,2017-12-12,2017-12-18,1077,Received,247.29
2777,132,1919,2024-09-27,2024-11-09,2024-11-18,1398,Received,82.47
2778,123,541,2017-04-15,2017-05-03,2017-05-01,4399,Received,130.48
2779,8,1783,2022-03-21,2022-04-16,2022-04-22,1097,Received,30.17
2780,147,1633,2020-11-20,2020-12-23,2020-12-29,214,Received,84.14
2781,70,1330,2026-03-08,2026-04-19,NULL,4237,Ordered,73.24
2782,120,1479,2018-11-27,2018-12-11,2018-12-14,604,Received,14.98
2783,210,1787,2019-02-24,2019-03-21,2019-03-25,760,Received,97.71
2784,166,1036,2019-09-09,2019-10-12,2019-10-17,663,Received,64.61
2785,52,42,2024-07-19,2024-08-21,2024-08-19,286,Received,54.16
2786,245,1818,2023-07-19,2023-09-02,2023-09-07,434,Received,75.35
2787,37,109,2023-11-23,2023-12-18,2023-12-21,293,Received,61.02
2788,155,621,2019-09-20,2019-11-01,2019-11-08,474,Received,92.84
2789,59,1222,2019-04-05,2019-05-01,NULL,318,Ordered,77.43
2790,215,194,2017-04-14,2017-05-17,2017-05-19,583,Received,35.27
2791,34,1242,2018-07-26,2018-08-15,NULL,2222,Ordered,59.71
2792,24,444,2024-05-04,2024-05-27,2024-05-27,451,Received,26.73
2793,84,1897,2022-05-21,2022-06-14,2022-06-13,1157,Received,23.4
2794,163,1490,2018-02-03,2018-03-19,NULL,651,Ordered,143.37
2795,192,146,2018-03-08,2018-04-05,2018-04-09,721,Delayed,80.95
2796,212,1089,2021-03-14,2021-04-20,2021-04-22,745,Received,43.05
2797,250,396,2020-08-08,2020-09-19,2020-09-25,954,Received,9.1
2798,86,517,2021-11-24,2021-12-08,NULL,518,Ordered,80.13
2799,228,520,2026-03-09,2026-04-14,2026-04-13,885,Received,16.76
2800,222,1871,2018-08-13,2018-09-13,2018-09-21,1455,Received,155.06
2801,137,1394,2019-08-16,2019-09-15,2019-09-17,975,Received,167.3
2802,12,1350,2019-03-11,2019-04-18,2019-04-23,2261,Received,80.12
2803,56,176,2017-09-27,2017-11-08,NULL,597,Pending,36.66
2804,180,459,2018-02-11,2018-03-07,2018-03-11,1314,Received,29.72
2805,246,846,2023-05-27,2023-07-10,2023-07-07,898,Delayed,235.06
2806,83,137,2024-10-20,2024-12-04,2024-12-10,221,Received,64.97
2807,128,1177,2023-07-05,2023-07-25,2023-07-27,856,Received,39.51
2808,196,142,2016-12-10,2017-01-21,2017-01-19,251,Delayed,54.12
2809,59,1543,2024-11-24,2024-12-28,2025-01-05,255,Delayed,84.07
2810,151,1699,2019-10-26,2019-11-18,2019-11-24,280,Received,126.53
2811,174,2,2017-06-14,2017-07-26,2017-08-01,1453,Received,13.32
2812,102,1249,2019-01-08,2019-02-07,2019-02-17,289,Received,15.14
2813,151,1252,2020-02-05,2020-02-27,NULL,742,Ordered,65.29
2814,48,1955,2021-09-03,2021-10-10,2021-10-14,319,Delayed,102.51
2815,205,460,2023-04-24,2023-05-19,2023-05-19,782,Received,91.51
2816,212,185,2019-02-21,2019-03-19,NULL,622,Ordered,71.1
2817,120,771,2026-06-12,2026-06-27,2026-07-04,505,Received,52.22
2818,86,1888,2016-11-06,2016-12-21,NULL,161,Ordered,46.92
2819,210,343,2020-08-01,2020-09-07,2020-09-10,616,Received,46.01
2820,175,1891,2021-01-22,2021-02-25,NULL,688,Ordered,99.96
2821,165,1410,2024-01-08,2024-02-12,2024-02-20,577,Received,31.24
2822,67,1923,2019-01-14,2019-02-04,2019-02-13,1218,Received,137.64
2823,35,436,2021-02-27,2021-04-11,2021-04-11,1500,Received,53.9
2824,1,1743,2024-07-30,2024-09-09,NULL,856,Pending,114.94
2825,181,1427,2017-12-08,2017-12-31,NULL,1426,Ordered,45.87
2826,14,33,2016-08-28,2016-10-02,2016-10-11,939,Received,67.84
2827,190,1251,2024-11-04,2024-12-15,NULL,701,Pending,36.64
2828,250,66,2026-05-14,2026-05-28,2026-05-31,561,Received,78.07
2829,210,1635,2017-11-05,2017-12-09,2017-12-10,698,Received,59.77
2830,183,1534,2024-10-10,2024-11-13,2024-11-20,888,Received,61.75
2831,229,1108,2020-04-05,2020-05-11,NULL,1281,Pending,31.14
2832,228,506,2022-11-04,2022-11-27,2022-11-26,285,Received,41.94
2833,228,1772,2022-12-27,2023-01-16,2023-01-22,140,Received,14.13
2834,13,1068,2022-05-13,2022-06-04,2022-06-02,422,Received,79.26
2835,49,1704,2019-02-16,2019-03-16,NULL,434,Ordered,17.05
2836,59,346,2024-08-31,2024-10-11,NULL,322,Cancelled,11.76
2837,76,71,2016-10-03,2016-11-08,2016-11-12,484,Received,28.52
2838,112,1870,2017-03-08,2017-03-23,2017-03-31,1054,Received,16.91
2839,147,1705,2025-07-25,2025-09-01,2025-09-05,310,Received,11.82
2840,141,863,2020-12-21,2021-01-28,2021-01-26,458,Received,74.33
2841,175,192,2017-10-29,2017-11-19,2017-11-19,600,Received,48.62
2842,47,580,2025-08-04,2025-09-09,NULL,295,Ordered,46.61
2843,83,1476,2024-10-31,2024-11-27,NULL,836,Cancelled,28.54
2844,14,1227,2019-11-09,2019-12-23,2019-12-21,116,Received,67.67
2845,50,515,2016-12-18,2017-01-01,2017-01-04,1319,Received,21.92
2846,245,624,2021-02-24,2021-04-01,2021-04-02,989,Received,46.09
2847,140,1980,2018-03-21,2018-04-23,2018-05-01,2836,Received,22.13
2848,177,18,2022-04-12,2022-05-20,NULL,662,Pending,127.05
2849,189,1433,2024-10-03,2024-11-06,2024-11-16,575,Received,45.42
2850,183,261,2020-06-27,2020-07-19,2020-07-18,880,Received,31.73
2851,59,613,2016-10-31,2016-11-16,2016-11-25,857,Received,116.23
2852,66,1373,2023-05-16,2023-06-17,2023-06-20,529,Received,25.99
2853,229,1194,2018-04-08,2018-05-03,2018-05-08,1469,Received,43.68
2854,144,848,2018-09-08,2018-10-03,2018-10-01,161,Received,81.46
2855,88,151,2018-05-30,2018-07-14,2018-07-17,961,Received,83.92
2856,249,1357,2019-05-04,2019-06-03,2019-05-31,3216,Received,78.29
2857,94,1716,2025-05-17,2025-06-01,NULL,992,Pending,85.61
2858,164,969,2016-11-19,2016-12-12,2016-12-09,880,Delayed,12.79
2859,31,1151,2022-09-24,2022-10-18,2022-10-15,556,Received,39.81
2860,190,1298,2018-12-30,2019-01-18,2019-01-16,1074,Received,67.3
2861,210,1060,2019-06-29,2019-08-11,NULL,649,Cancelled,29.62
2862,177,167,2020-08-29,2020-10-10,2020-10-16,101,Received,249.52
2863,227,1922,2022-01-17,2022-02-19,2022-02-20,1444,Received,54.66
2864,193,154,2017-02-23,2017-04-01,2017-04-08,1078,Delayed,198.18
2865,184,1353,2019-05-04,2019-06-18,NULL,1003,Ordered,48.79
2866,207,496,2017-11-29,2017-12-21,2017-12-20,1668,Received,135.26
2867,16,1383,2018-07-14,2018-08-11,NULL,927,Ordered,57.42
2868,39,1589,2025-05-21,2025-06-22,NULL,331,Pending,57.22
2869,239,50,2021-10-18,2021-11-17,2021-11-24,827,Received,79.4
2870,184,1353,2022-11-06,2022-12-19,NULL,2564,Ordered,47.22
2871,206,1896,2024-07-24,2024-08-24,NULL,532,Ordered,78.33
2872,158,791,2024-06-27,2024-08-03,NULL,340,Ordered,22.95
2873,131,858,2026-06-08,2026-07-16,2026-07-25,473,Received,126.83
2874,241,1105,2024-05-11,2024-05-25,2024-05-22,587,Received,215.0
2875,66,3,2020-02-17,2020-03-12,2020-03-09,595,Received,66.06
2876,133,1525,2021-12-26,2022-01-31,2022-02-10,691,Received,79.88
2877,9,895,2021-05-21,2021-06-29,2021-06-29,369,Received,32.08
2878,138,1372,2025-09-01,2025-10-13,2025-10-14,626,Received,50.44
2879,180,555,2021-07-25,2021-08-29,2021-08-28,1098,Received,99.9
2880,189,24,2020-06-03,2020-07-16,NULL,3304,Ordered,82.43
2881,216,1813,2018-05-03,2018-06-02,2018-06-04,304,Received,44.64
2882,89,1597,2019-09-23,2019-10-15,2019-10-19,346,Received,97.51
2883,63,1988,2018-09-24,2018-10-26,2018-10-28,1986,Received,28.16
2884,210,207,2025-07-01,2025-07-20,2025-07-25,939,Delayed,44.16
2885,147,211,2024-04-29,2024-05-25,2024-06-01,117,Received,83.09
2886,78,1376,2017-02-15,2017-03-13,NULL,1743,Ordered,65.26
2887,9,1100,2026-06-16,2026-07-03,NULL,335,Pending,53.86
2888,179,1651,2021-11-01,2021-11-25,2021-11-23,1400,Received,233.62
2889,26,1751,2024-03-17,2024-04-14,NULL,411,Pending,105.49
2890,90,91,2026-07-15,2026-08-25,NULL,920,Pending,74.73
2891,172,1654,2026-04-12,2026-05-14,2026-05-19,4403,Received,63.11
2892,86,117,2017-07-16,2017-08-28,2017-09-05,100,Received,111.67
2893,47,397,2023-02-09,2023-02-27,2023-03-04,313,Received,66.53
2894,86,1885,2019-03-16,2019-04-03,2019-04-06,592,Received,83.73
2895,208,1163,2024-09-13,2024-10-07,NULL,2486,Ordered,87.55
2896,14,1076,2025-09-17,2025-10-26,NULL,500,Ordered,11.49
2897,214,183,2017-02-05,2017-03-03,2017-03-05,382,Received,88.02
2898,1,1743,2026-07-03,2026-07-25,NULL,857,Pending,111.0
2899,200,294,2018-09-25,2018-10-18,2018-10-17,770,Received,101.24
2900,73,536,2025-01-02,2025-01-16,2025-01-21,620,Received,37.11
2901,175,1000,2024-07-06,2024-08-19,2024-08-23,227,Received,94.3
2902,80,647,2020-02-02,2020-03-16,2020-03-25,799,Received,98.86
2903,12,1350,2024-12-06,2025-01-06,2025-01-03,2592,Delayed,77.32
2904,71,1712,2024-12-28,2025-01-18,2025-01-21,1097,Received,36.78
2905,61,1127,2018-04-20,2018-05-22,2018-05-20,849,Received,107.46
2906,191,1613,2022-06-19,2022-07-26,2022-08-05,4042,Received,59.01
2907,27,1970,2024-08-08,2024-09-17,2024-09-15,386,Received,112.96
2908,125,1725,2023-07-08,2023-08-08,2023-08-15,959,Delayed,216.24
